station_code,station_name,lat,lon
KYG,KIDIYANAGA,23.4793,70.7689
KYH,Khairah,25.8610,84.7601
KYI,Kalyani,22.9692,88.4675
KYJ,KAYANKULAM JN,9.1826,76.5129
KYM,KADIYAN,16.9143,81.8327
KYN,KALYAN JN,19.2347,73.1297
KYNT,KALYANKOT,29.2988,73.6370
KYO,KHANDIKAR,26.4633,91.6428
KYOP,KOTTAPALLI,18.5403,79.4039
KYQ,KAMAKHYA,26.1562,91.6895
KYS,Kusumkasa,20.6373,81.0878
KYSD,KAIYAL SEDHAVI,23.4271,72.4289
KYT,KAILAHAT,25.1552,82.9476
KYV,KOYILVENNI,10.7763,79.3686
KYW,KARCHHUE,26.2311,84.2072
KYX,KARHIYA BHADELI,23.8585,79.5046
KYY,Kariha,31.1463,76.0680
KYZ,KIZHAPULIYUR(FLAG),11.1271,78.6569
KZA,KHADA,27.1829,83.8684
KZB,Kurumbur,8.5858,78.0396
KZC,Kulukkalur,10.8683,76.2394
KZE,KANHANGAD,12.3203,75.0852
KZH,KILA ZAFARGARH,29.0806,76.4290
KZI,KHANDRAWALI,29.3826,77.2939
KZJ,KAZIPET JN,17.9742,79.5110
KZJT,KAZIPET TOWN,17.9832,79.5177
KZK,KAZHAKUTTAM,8.5558,76.8722
KZPE,KAZIPARA HALT,23.9097,88.1883
KZQ,KHIMEL,25.3002,73.2796
KZS,KUAKHERA HALT,28.5465,78.7665
KZT,KULITTHURAI,8.3023,77.2188
KZTW,KULITTURAI WEST,8.3237,77.2098
KZU,KUNKI,22.8759,86.0678
KZW,KATAR SINGHWALA,30.1541,75.0108
KZX,KHUDDA KORALA,31.7297,75.6475
KZY,Kayalpattinam,8.5669,78.0997
LAA,LAKHPAT,23.5977,71.0288
LAD,Lohardaga,23.4460,84.7073
LAE,LAKHOLI,21.2018,81.8907
LAK,LAKHO,25.4164,86.2050
LAL,LUSHALA,21.3918,70.3263
LAN,LOTANA,22.5233,73.3636
LAP,Lohapur,24.3024,87.9637
LAR,LALITPUR,24.6882,78.3958
LAT,Lathi,21.7394,71.3865
LAU,Ladnun,27.6425,74.4056
LAUL,LAUL,18.0339,75.3950
LAV,LABHA,25.4396,87.7451
LBA,LAMBHUA,26.1337,82.2233
LBG,LIMBGAON,19.1765,77.2061
LBI,LILABARI HALT,26.6806,92.7630
LBN,LABAN,25.5743,76.2080
LBO,Latabor,20.7898,81.2658
LBP,LABPUR,23.8128,87.8058
LBT,LALGARH BIHAR HALT,24.1611,83.9796
LBW,Laiburwa Halt,27.5260,82.4683
LBZ,LALBAG BH,24.5097,85.4467
LCAE,LALBAGH COURT ROAD,24.1737,88.2463
LCH,Linch,23.5267,72.3555
LCK,LAKHOCHAK HALT,25.1392,86.1364
LCNC,LUCKNOW CITY,26.8593,80.9180
LCR,LOKUR,11.9278,78.1740
LCT,LANGCHOLIET,25.7593,93.3046
LD,LONDA JN,15.4503,74.4970
LDA,LIDHORA KHURD,23.8530,78.8723
LDCY,LODI COLONY,28.5795,77.2165
LDD,Ladkhed,24.6906,86.1266
LDE,Lokdhikhera,21.5825,78.8559
LDH,LUDHIANA JN,30.9124,75.8479
LDK,Ladhuka,30.4985,74.1196
LDM,Ledarmer,25.0554,72.3470
LDP,LODIPUR BISHANPUR,28.8723,78.7091
LDR,LANDAURA,29.8145,77.9416
LDU,Lunidhar,21.7154,71.0856
LDW,LADHOWAL,31.0170,75.7858
LDX,LADDA,19.1027,83.4122
LDY,LAKKITI,10.7532,76.4345
LEB,LEMUABAD,25.4823,85.7784
LEDO,Ledo,27.2884,95.7254
LEK,LAKHAKHERA,23.7639,80.5741
LER,Lehra,27.1612,83.2341
LGCE,LAGARGAWAN,24.4642,80.8143
LGDH,LALAGUDA GATE,17.4404,78.5244
LGH,LALGARH JN,28.0436,73.3139
LGL,Lalgola,24.4212,88.2575
LGN,Lehgaon,20.9498,77.3369
LGO,LalgopalGanj,25.6422,81.6302
LGRE,LINGIRI,16.6703,77.1890
LGT,LANGTING,25.4976,93.1103
LGTR,LINGARAJ TEMPLE ROAD,20.2349,85.8159
LH,LAHING,26.7412,94.4371
LHA,LEHRA GAGA,29.9378,75.8101
LHB,LAHABON,24.6403,86.6001
LHBK,LOTHAL BHURKI,22.5530,72.2224
LHD,LOHOGAD,20.4672,77.0785
LHLL,Lahli,28.8543,76.4453
LHM,LEHRA MUHABBAT,30.2360,75.1628
LHN,LACHYAN,17.2796,75.9717
LHNA,Lohanda,25.3541,85.2790
LHNR,Lakshmanpur Halt,27.5318,82.3398
LHU,Loharu,28.4271,75.8016
LHW,Loharwara,27.1984,75.6769
LIG,Linga,21.9636,78.9364
LIJ,Lakshmiganj,26.9278,83.7882
LIN,LINGAMGUNTLA,16.4397,80.2739
LING,Ling,25.2904,87.3616
LIR,Lachmipur,27.2541,83.3790
LJR,LANJIGARH ROAD,19.9434,83.4003
LKA,LANKA,25.9144,92.9580
LKB,LAKSHMIPUR BHORANG,25.2883,87.3634
LKBL,LAKHABAWAL,22.4092,69.9995
LKD,LAKODARA,21.9919,73.0990
LKDU,Lankalakoderu,16.5345,81.6812
LKE,LAKHERI,25.6399,76.1921
LKG,LAMSAKHANG,25.7965,93.0468
LKKA,Lal Kuan,29.0468,79.4246
LKKD,LAKKADKOT,21.1636,73.6030
LKMN,Lokmanya Nagar,22.6913,75.8472
LKMR,LAXMIPUR ROAD,19.0040,83.1043
LKN,LAKHMINIA,25.4261,86.3093
LKNA,LAKHNA,20.7293,82.6625
LKNR,LAKHPAT NAGAR,27.0276,82.2776
LKO,LUCKNOW,26.8307,80.9253
LKQ,Laukaha Bazar,26.5432,86.4630
LKR,LUCKEESARAI JN,25.1717,86.0932
LKS,LUNKARANSAR,28.4934,73.7432
LKSH,LAKSHMINARAYANAPURAM,16.6007,81.5926
LKT,HULKOTI,15.4347,75.5320
LKW,Lakhewali,30.4478,74.3418
LKX,LAKSHMIPUR,23.5025,88.3024
LKY,LAKHMAPUR,15.8703,75.6277
LKZ,LAKADIYA,23.3397,70.5867
LLBR,Lalabazar,24.5619,92.6102
LLD,Lalavadi,21.9303,78.1896
LLGM,LELIGUMA,19.3040,83.2083
LLH,LILUAH,22.6215,88.3396
LLI,LALGUDI,10.8757,78.8137
LLJ,LalGanj,26.1724,80.9732
LLP,Lalitgram,26.3567,87.0123
LLPR,LALIT LAKSHMIPR,26.4368,86.1562
LLR,LALPUR,26.3188,79.9485
LLU,LALRU,30.4798,76.7941
LM,LIMBDI,22.5660,71.7896
LMA,LAMBIYA,25.5783,74.5856
LMB,Limbara,21.4571,73.0337
LMC,LAKHAMANCHI,22.5718,71.1484
LMD,LINGANENIDODDI,15.3999,77.7034
LMG,LUMDING JN,25.7500,93.1766
LMK,LIMKHEDA,22.8339,73.9845
LMM,LAILAKH MAMLKHA,25.2183,87.1051
LMN,Lachhmanpur,26.0505,81.2573
LMO,LILIYA MOTA,21.5403,71.3729
LMP,LAKHIMPUR,27.9474,80.7776
LMT,ALMATTI,16.3459,75.9005
LMU,Limarua,22.5243,80.3497
LNA,LAMANA,26.2449,74.4656
LNH,Lachhmangarh Sikar,27.8326,75.0341
LNK,LOHIAN KHAS JN,31.1655,75.1964
LNL,LONAVALA,18.7489,73.4077
LNMA,LNMA,29.0472,76.4554
LNN,LONAND,18.0408,74.1905
LNO,Lohna Road,26.2209,86.2291
LNP,LANGARPETH,17.0847,74.9671
LNR,LUNI RICHHA,23.6604,75.5137
LNS,LUNSU HALT,32.0189,76.1797
LNW,LAKHANWARA (PH),22.5141,75.7972
LO,LOLIYA,22.5122,72.1669
LOA,LORHA,23.5812,80.7516
LOG,LOHGARA,25.2504,81.7302
LOGH,LOTTEGOLLAHALLI,13.0432,77.5623
LOHA,Loha,28.0069,74.6194
LOL,LOLIEM,14.9392,74.0878
LOM,LODHMA,23.2234,85.2001
LONI,LONI,18.4916,74.0205
LOT,LOHRA,25.3156,82.9307
LOV,Lovedale,11.3824,76.7043
LP,LALAPET,10.9513,78.3392
LPG,LAPANGA,21.7328,84.0400
LPH,LOTAPAHAR,22.6177,85.5657
LPI,LINGAMPALLI,17.4829,78.3168
LPJ,LALPUR JAM,22.1945,69.9524
LPNR,LAJPAT NAGAR,28.5793,77.2441
LPR,LILAPUR ROAD,22.9544,71.8626
LPTA,LONGPATIA,27.0797,95.0953
LPU,Lakhpuri,20.8076,77.3488
LPW,Loharpurwa,27.0826,83.2685
LR,LADPURA,26.5044,74.7287
LRB,LARABAD,24.4070,85.5621
LRD,LAR ROAD,26.2139,83.9102
LRI,Lihuri Halt,18.9132,83.8498
LRJ,LAKSAR JN,29.7540,78.0196
LRU,LALPUR UMRI,26.4300,76.6805
LS,LASALGAON,20.1548,74.2260
LSD,LUSADIYA,23.6854,73.4211
LSE,Laseri,28.7131,75.4796
LSG,Lawa Sardargarh,25.2728,73.9485
LSGS,Lavan Satyagraha Smarak P.H,22.0963,87.8506
LSI,LAHERIA SARAI,26.1106,85.9038
LSN,Lasina,22.8388,82.7407
LSR,LASUR,19.9261,75.0115
LSX,LOISINGHA,20.8527,83.5141
LT,LAHAVIT,19.8529,73.8151
LTA,Lamta,22.1390,80.1244
LTD,LATHIDAD,22.0901,71.7028
LTHR,LATEHAR,23.7251,84.4681
LTI,LATTERI,12.9670,79.0653
LTK,Lathikata,22.1318,84.8950
LTMD,LATEMDA,23.0984,85.9891
LTR,LAKHTAR,22.8734,71.7767
LTRR,LATUR ROAD,18.5065,76.8453
LTT,LOKMANYA TILAK TERM,19.0703,72.8917
LUAS,LALAURI KHERA,26.8467,80.9462
LUNI,LUNI JN,26.0013,73.0032
LUR,LATUR,18.4292,76.5560
LUSA,LUSA,24.8765,82.8433
LVR,Lokvidyapith Nagar,27.1544,83.3068
LW,LORWADA,24.2172,72.0897
LWR,ALNAVAR JN,15.4242,74.7381
LWS,LUKWASA,25.1102,77.5901
LXA,LAKSWA,27.0046,94.8440
LXD,LAKSHANNATH ROAD,21.8420,87.2510
LXR,LUNSERIYA,22.5855,71.0363
LYD,Layabad,23.7734,86.3519
MA,MADHA,18.0297,75.5465
MAA,MAVAL,24.4323,72.7004
MABA,MANDI BAMORA,24.0540,78.0824
MABB,MABBI HALT,25.7492,86.0635
MABD,MAHBUBABAD,17.5976,79.9998
MABN,MABAN,24.6412,77.3715
MACR,MANGULI CHOWDWAR,20.5296,85.9433
MAD,MADDUR,12.6047,77.0495
MADA,Maonda,27.8095,75.8277
MADM,Matradham Halt,22.0483,79.4514
MADR,MADURE,15.8130,73.8090
MAE,Matheran,18.9892,73.2709
MAEL,MAEL,23.5747,85.6260
MAF,MANUR,13.0960,79.8015
MAG,MANGALAGIRI,16.4383,80.5650
MAGH,MANIKGARH,19.7877,79.3985
MAH,Madhoganj,27.1180,80.1355
MAHE,MAHE,11.6992,75.5470
MAHO,MAHOLI,27.6487,80.4771
MAI,MEHSI,26.3549,85.0963
MAJN,MANGALORE JN,12.8662,74.8801
MAKH,MOKHAMPURA,26.0303,74.6832
MAKM,MARARIKULAM,9.5980,76.3180
MALA,MALA,28.5929,79.9170
MALB,MALIYA MIYANA,23.1032,70.7549
MALK,MALKAPUR ROAD,21.9044,77.9675
MALM,MANTHRALAYAM RD,15.9490,77.2992
MAM,MANGAL MAHUDI,22.8358,74.0585
MAN,MANI NAGAR,23.0001,72.6104
MANA,MANA,20.7615,77.4691
MANE,MANESWAR,21.4113,84.0440
MANI,Mani Halt,25.1740,84.2313
MANK,MANKI,14.1744,74.4932
MANU,Manu,23.9882,91.9989
MANW,MANWA,27.2189,80.8496
MAO,MADGAON,15.2679,73.9707
MAP,MORAPPUR,12.1241,78.3939
MAQ,MANGALORE CNTL,12.8623,74.8441
MAR,MULANUR,12.6615,78.4064
MARD,Mavur Road,10.6779,79.5843
MAS,CHENNAI CENTRAL,13.0848,80.2749
MASE,MATHNASHIPUR,23.1357,88.0423
MASK,MAISAR KHANA,30.0998,75.1392
MAU,MAU JN,25.9395,83.5643
MAUL,MAULA ALI,31.1753,75.7695
MAUR,MAUR,30.0627,75.2277
MAX,Mangudi,10.7211,79.6091
MAY,MARIAHU,25.5970,82.5982
MAYR,Mayar,29.1001,75.8607
MAZ,MANGRA,23.8818,84.1119
MB,MORADABAD,28.8316,78.7658
MBA,MAHOBA,25.3069,79.8491
MBAH,MIRABIGHA,25.0961,85.3131
MBB,Murshidabad,24.1770,88.2816
MBC,MAHANANDA BGE,25.1883,88.0834
MBD,MUSTABADA,16.5469,80.7318
MBF,Munabao,25.7426,70.2765
MBG,MAIBANG,25.3050,93.1354
MBGA,Marwar Bagra,25.2087,72.5938
MBH,Mobha Road,22.1361,72.9422
MBI,MADHUBANI,26.3482,86.0768
MBL,MANUBOLU,14.2266,79.8771
MBM,MAMBALAM,13.0382,80.2282
MBNL,Marwar Bhinmal,25.0006,72.2754
MBNR,MAHBUBNAGAR,16.7578,77.9994
MBO,Mairabari,26.4508,92.4211
MBP,MOHIBULLAPUR,26.9092,80.9389
MBS,MADHOSINGH,25.2499,82.5523
MBSK,Marwar Balia,27.3578,74.5451
MBT,MARWAR BIRTHI,27.0996,72.2902
MBU,MELPATTAM BAKKAM,11.7849,79.6229
MBW,Malwara,24.7995,72.2670
MBY,MANDI DABWALI,29.9662,74.7002
MC,MANDAPAM CAMP,9.2815,79.1350
MCA,MECHEDA,22.4141,87.8588
MCF,Manik Chauree Halt,21.0042,81.7832
MCI,MANCHIRYAL,18.8787,79.4488
MCJ,MANJATTIDAL,10.7921,78.7314
MCL,MADIMANGALAM,12.5990,79.1862
MCLA,Macherla,16.4695,79.4383
MCLE,MANCHILI,16.6629,81.6137
MCN,MUKUNDARAYAPURM,12.9777,79.2891
MCO,MOTIHARI COURT,26.6256,84.9054
MCQ,MIRCHADHORI,24.2918,82.7934
MCRD,MECHERI ROAD,11.8042,77.9219
MCS,MANCHESWAR,20.3219,85.8449
MCU,Mulacalacheruvu,13.8022,78.2648
MCV,MACHARYA,28.7726,78.8037
MCVM,MACHAVARAM,16.0253,80.5415
MCY,Machriawan,25.4625,85.2944
MCZ,MAHABUANG,22.7199,84.9353
MD,MADAR,26.4650,74.6872
MDA,MANDHANA JN,26.5570,80.2225
MDB,MANDOR,26.3507,73.0421
MDCR,Masaudhi Court Halt,25.3663,85.0439
MDDG,Malad Gaon,18.3621,74.5966
MDDP,MANDI DIP,23.0937,77.5111
MDE,Makhdumpur Gaya,25.0771,84.9791
MDF,MURADI,23.5931,86.8093
MDG,MANDAL GHAT,26.4308,88.7548
MDGR,Manendragarh,23.2197,82.1977
MDH,MANDHAR,21.3381,81.7046
MDHA,Madhada,21.6080,71.9054
MDJ,MUHAMMADGANJ,24.4264,83.8700
MDKD,MADHUKUNDA,23.6266,86.8691
MDKI,MADUKARAI,10.9009,76.9430
MDKM,MADATHUKULAM(HALT),11.1271,78.6569
MDKU,MODUKURU,16.1250,80.5838
MDL,MANDAL,25.4396,74.5940
MDLA,MUNDLANA,29.2120,76.7575
MDLE,Mandar Hill,24.8061,87.0262
MDLL,MUDDALINGAHALLI,13.2391,77.3047
MDN,MIDNAPORE,22.4250,87.3074
MDNR,MODINAGAR,28.8279,77.5717
MDP,MADHUPUR JN,24.2706,86.6422
MDPA,MANDPIYA,25.2614,74.6357
MDPD,MANDAPADU,16.3887,80.3205
MDPJ,Madanapur Halt,19.5492,78.1899
MDPR,MODPUR,22.2626,69.8117
MDR,MADHIRA,16.9218,80.3668
MDRA,MEDRA,23.1361,72.7128
MDRR,MADHAVNAGAR ROA,23.7866,80.3948
MDS,MANDASOR,24.0759,75.0763
MDT,MADARIHAT,26.6946,89.2746
MDU,MADURAI JN,9.9199,78.1103
MDUN,Madhura Nagar,16.5254,80.6476
MDVE,MAHENDRA VADI,13.0226,79.5179
MDVK,MAHADEOKHEDI,24.2174,78.1937
MDVL,MANDAVALLI,16.5188,81.1607
MDW,MARWAR MUNDWA,27.0636,73.8160
MDXR,MUDARIA,23.3586,81.0951
ME,MASAIPET,17.8805,78.4670
MED,MEDCHAL,17.6393,78.4746
MEE,Methai,25.9070,86.7246
MEJ,VANCHIMANIYACHI,8.8821,77.8907
MEKM,Melakkonnakkulam,9.7246,78.4666
MEM,MAU AIMMA,25.6983,81.9138
MENP,MEENAPUR,25.6141,87.8025
MEP,MAHIDPUR ROAD,23.5675,75.5003
MEQ,MALETHU KANAK,26.6038,82.1249
MER,METPANJRA,21.2692,78.6592
MES,MADURAI EAST,9.9085,78.1342
MET,MALERKOTLA,30.5294,75.8717
METR,Methi Tikur,26.6988,80.4185
MEU,MENDU,27.6142,78.1000
MEW,Marhaura,25.9691,84.8510
MEX,MUKERIAN,31.9419,75.6118
MFA,MAKURIA,25.6292,87.8872
MFB,MUSTAFABAD,30.1810,77.1233
MFC,MONABARI HALT,26.8015,93.2515
MFH,MAHRAULI,28.6639,77.4688
MFJ,Muftiganj,25.7009,82.8278
MFKA,MUSAFIR KHANA,26.3796,81.7998
MFL,MISRAULI,26.1144,81.8484
MFM,MAHALAM,31.0184,74.7067
MFP,MUZAFFARPUR JN,26.1223,85.3780
MFQ,MAHROI,23.9514,80.9195
MFR,Mandla Fort,22.5860,80.3559
MFX,MADARAHA,25.2736,81.7643
MFZ,MALAHAR,25.3037,87.9578
MG,Modelgram,30.8915,75.8362
MGAE,Morgram,24.3049,88.0184
MGB,Mudigubba,14.3499,77.9950
MGC,MUGAT,19.1748,77.4273
MGD,MUGAD,15.4624,74.9154
MGDR,Magardharra Ph,21.9662,80.1256
MGE,MIGRENDISA,25.1712,93.0616
MGF,Mandagere,12.7302,76.3789
MGG,MANGLIYA GAON,22.8151,75.9181
MGI,Manigachi,26.2137,86.1466
MGK,MULANGUNNATHUKAVU,10.5969,76.2078
MGKM,Mungiakami,23.8838,91.7101
MGL,MANGELA,16.2232,75.7494
MGLE,MANIGRAM,24.3429,88.1079
MGLI,Mangli,20.6435,79.6661
MGLP,MANGOLPURI,28.6832,77.0906
MGM,Muragacha,23.5296,88.4212
MGME,MCCLUSKIEGANJ,23.6518,84.9409
MGN,MEGHNAGAR,22.9075,74.5398
MGPA,MUNDA GOPAL ASHRAM,27.2555,81.1393
MGPI,MANGARPATTI HALT,26.3710,86.1100
MGRD,MAGARDOH,22.2481,77.8947
MGRL,MANGROLLA,21.1563,73.1822
MGRP,MEGH RAJ PURA,32.0794,76.0714
MGRR,MAGARPUR,25.3227,78.8588
MGS,MUGHAL SARAI JN,25.2781,83.1193
MGTD,MEGHPUR TITODI,22.1381,69.4520
MGVK,Malegaon Vyenku,21.3759,78.9561
MGW,MAGARWARA,26.5237,80.4289
MGWN,MAHGAWAN HALT,25.8173,82.6963
MGZ,MAHRAJGANJ,26.1082,84.5075
MH,Marahra,25.1002,85.4467
MHAD,Mohadi Pragane Laling,20.8630,74.7798
MHBG,Mahadev Buzurg,27.4510,82.8745
MHBT,MAHBUBNAGAR TOWN HALT,16.7429,77.9826
MHBZ,Mahtha Bazar,27.3916,82.9574
MHC,Masrakh,26.1022,84.8085
MHD,MAHEMDAVAD KHEDA RD,22.8196,72.7525
MHDA,MAHDEIYA,24.2100,82.5883
MHDB,MAHADIA PH,20.7509,85.4759
MHDP,Mahadevpara,23.6770,72.9492
MHF,Mohari Junction,26.7006,77.5538
MHH,MAGHAR,26.7500,83.1337
MHHR,MAHESRA,28.8564,78.3303
MHI,Manihari,25.3432,87.6197
MHJ,MAHAJAN,28.7930,73.8537
MHKT,MOHKHUTI,27.1065,94.8082
MHL,MAHWAL,26.3019,85.1263
MHLT,MAHESH LETA HALT,25.1511,86.1302
MHMB,MAHIMBA,19.4199,78.0763
MHN,Mahanadi,26.8823,88.3186
MHO,MAHPUR,25.6052,83.2470
MHOW,Mhow,22.5552,75.7711
MHP,MUHAMMADPUR,26.2369,85.8528
MHPE,Mhope,18.9433,73.1941
MHPR,Mahiyarpur,25.4115,87.6134
MHQ,Mahuda,23.7475,86.2708
MHRG,Mahendragarh,28.2814,76.1486
MHRL,Mahrail,26.2941,86.2848
MHRN,MAHENDRANATH,26.0007,84.5099
MHT,MANJHI,25.8285,84.5848
MHTR,MALIHATI TALIBPUR ROAD,23.7937,88.1262
MHU,Manheru,28.7012,76.2031
MHUL,Mehuwala Halt,29.4112,75.3150
MHUR,Mohanpur,24.4885,86.7856
MHV,MAHUVA JN,21.0941,71.7560
MIA,MANIA,26.8058,77.9196
MIAL,Milaoli,26.2964,78.1210
MIAN,MIANGRAM,23.8532,88.1715
MID,MADHI,21.1457,73.2427
MIH,MIHRAWAN,25.8712,82.6943
MIK,MANIKUL,22.9195,86.0664
MIL,MILAK,28.6125,79.1641
MIM,Maniram,26.8383,83.3424
MIN,Mihinpurwa,28.0273,81.3845
MINA,MIYANA,24.8565,77.4722
MINJ,MAIKALGANJ,27.7175,80.3378
MIO,Molisar,28.1310,74.7390
MIPM,MARRIPALEM,17.7363,83.2526
MIQ,MIRHAKUR,27.1512,77.8660
MIR,MAIJAPUR,27.1417,81.7738
MITA,MITHA,24.0825,71.6724
MIU,MARIPAT,28.5869,77.4954
MIW,Mighauna,28.2432,79.8265
MIYN,MANIYAN,25.5233,87.6069
MJ,MARWAR JN,25.7205,73.6093
MJA,MEJA ROAD,25.2215,82.0893
MJBK,MANJARI BUDRUK,18.5120,73.9714
MJBT,MAJBAT,26.7846,92.2878
MJE,MUJNAL,26.6933,89.1920
MJF,MALKAJGIRI,17.4484,78.5296
MJG,MAJHAGAWAN,24.9134,80.8117
MJGP,MAJHGAWAN PHATA,23.8831,80.3475
MJHR,MAJHIARI,25.1790,81.5188
MJKN,MAJRI KHADAN,20.1097,79.0191
MJL,MAJHOWLIA,26.8028,84.6191
MJM,MANJHAULIGRAM H,25.4783,85.4221
MJMA,MAZHOM,32.8047,75.0502
MJN,Makum Junction,27.4857,95.4410
MJNL,MAJRI NANGAL,28.0120,76.5549
MJO,MAJORDA,15.3140,73.9224
MJP,MOHARAJPUR,25.2196,87.7403
MJPB,Manjhra Purab,28.3006,81.1604
MJR,MINJUR,13.2820,80.2602
MJRI,MAJRI JN,20.1393,79.0435
MJS,MANJESHWAR,12.7242,74.8876
MJV,Manjhagarh,26.4172,84.5043
MJY,MARAMJHIRI,21.9461,77.8830
MJZ,Majhola Pakarya,28.8317,79.8993
MK,MIRANPUR KATRA,28.0371,79.6748
MKA,MOKAMEH JN,25.3919,85.9130
MKB,MANKATHA,25.2072,86.0564
MKBH,Manwala Kot Bakhtu,30.0405,74.9520
MKC,MAKSI,23.2516,76.1591
MKD,MARKUNDI,25.0174,80.9471
MKDD,MUKUNDWADI HALT,19.8595,75.3676
MKDI,MAKUDI,19.5926,79.4483
MKDN,Morkadhana,22.1107,78.5016
MKG,MANAK NAGAR,26.8102,80.8906
MKH,MALAKHERA,27.3902,76.6190
MKHI,Makhi,26.6614,80.4611
MKHR,MARWAR KHARA,27.0606,72.1301
MKI,BAPUDHAM MOTIHARI,26.6555,84.9052
MKK,KODAMBAKAM,13.0526,80.2313
MKL,MAKLIDRUG,13.4095,77.5090
MKLI,MAKRAULI,28.9470,76.6275
MKM,Marikuppam,12.9190,78.2638
MKN,MAKRANA JN,27.0375,74.7231
MKO,MARKONA,21.1956,86.5961
MKP,MANIKPUR JN,25.0635,81.0937
MKPR,MUKTAPUR,25.8847,85.7956
MKPT,MALIKPETH,17.9000,75.6088
MKR,MADDIKERA,15.2566,77.4115
MKRA,MAKRERA,26.3109,74.5334
MKRD,Machhakunda,18.5669,82.6670
MKRH,MALLICKPUR HAT,25.3257,88.6764
MKRL,Moti Koral,22.0507,73.1204
MKRN,MAKRONIA,23.8671,78.8081
MKS,Muktsar,30.4782,74.5143
MKSP,MUKHASA PARUR,11.5666,79.2409
MKSR,Mokalsar,25.6254,72.5180
MKT,Mukhtiar Balwar,22.3984,75.9738
MKTP,MUKETASHWAR,19.9191,85.4379
MKU,MALKAPUR,20.8920,76.2029
MKWI,MAKARWADI,26.5498,74.6398
MKX,MORAK,24.7310,75.9733
MKY,MEKKUDI,10.8711,78.6287
MKZ,Mahkepar Road,21.6329,79.6789
ML,MALHOUR,26.8534,81.0405
MLAR,MALANPUR,26.4131,78.2728
MLB,MODNIMB,17.9165,75.4055
MLC,MALKISAR,28.6542,73.8626
MLD,MALIHABAD,26.9306,80.7150
MLDE,MADLAUDA,29.3998,76.8097
MLDT,MALDA TOWN,25.0157,88.1303
MLFC,MALDA COURT,25.0110,88.1622
MLG,MALHARGARH,24.2656,74.9727
MLGH,Mandalgarh,25.1942,75.0809
MLGT,MALLAPPA GATE,15.2250,77.3872
MLHA,MALIYA HATINA,21.1596,70.2997
MLI,MANGALIYAWAS,26.2782,74.4927
MLIH,MAULI HALT,31.1750,75.7692
MLJ,MOHANLALGANJ,26.6870,80.9841
MLK,MALKAPURAM,15.3689,77.9676
MLKA,Maluka,22.2029,85.6729
MLKH,Mulewal Khaihra,31.1030,75.2997
MLKP,MALIKPUR,27.1618,79.6902
MLM,MALTHAN,18.3690,74.7244
MLMG,MALLEMADUGU,17.3251,80.1606
MLMR,MELMARUVATTUR,12.4296,79.8338
MLN,MAILANI,28.2843,80.3473
MLNH,MALANCHA,25.3687,88.5861
MLO,MALUR,12.9921,77.9400
MLP,MALLAPUR,15.6724,75.6102
MLPR,MALIPUR,26.2815,82.6313
MLQ,Malkera Junction,23.7797,86.2969
MLR,MALKHED,20.8218,77.8628
MLS,MALASA,26.2889,79.9073
MLSA,MALLASANDRA,13.3352,77.0150
MLSR,Malsar,21.8894,73.3164
MLSU,MALSAILU,19.8680,77.1232
MLT,MALATIPATPUR,19.8653,85.8318
MLTR,Melattur,11.0654,76.2728
MLU,MALUGUR,13.8666,77.5316
MLV,MALLARPUR,24.0800,87.7263
MLW,Mallanwan,27.0362,80.1583
MLX,Mullanpur,30.8381,75.6650
MLYR,MELNARIYAPANUR,11.6159,78.8148
MLZ,MALARNA,26.2311,76.5346
MMA,MUHAMMADABAD,26.0262,83.3760
MMB,MAHMUDABAD AVADH,27.2883,81.1144
MMC,MAHAMANDIR,26.3087,73.0379
MMD,Maheshmunda,24.2324,86.3890
MMDA,MUTHALAMADA,10.6264,76.7717
MMDL,MOHINI MANDAL(H,26.6787,85.3891
MMDP,Mohamadpur,24.8774,85.4156
MME,Mul Marora,20.0535,79.6583
MMH,MAHADANAPURAM,10.9537,78.2992
MMK,MADURANTAKAM,12.5044,79.8931
MMKB,MEMRAKHABAD,25.4725,85.8269
MML,MADAN MAHAL,23.1595,79.9204
MMLN,MAHUAMILAN,23.6622,84.8545
MMM,MANDAPAM,9.2805,79.1574
MMP,MAMBALAPPATTU JN,11.9522,79.3739
MMPL,MANTAPAMPALLE,14.3216,79.0786
MMR,MANMAD JN,20.2499,74.4383
MMS,MANDASA ROAD,18.8406,84.4941
MMU,MUGMA,23.7514,86.7476
MMV,MAHALI MARUP,22.7571,85.8793
MMVR,Murga Mahadev Road,22.0605,85.4659
MMY,MARWAR MATHANYA,26.5322,72.9788
MMZ,MANDAMARI,18.9713,79.4701
MN,MINAMBAKKAM,12.9843,80.1746
MNAE,MANKAR,23.4204,87.5558
MNC,MADANKATA,24.1409,86.7019
MNCR,Monacherra,24.6120,92.5501
MND,MUNDERWA,26.7764,82.9034
MNDA,MANDURA,20.7801,77.5226
MNDH,MANDIR HASAUD,21.2262,81.7728
MNDR,MANDI DHANAURA,28.9531,78.2615
MNE,MANSI JN,25.5094,86.5544
MNF,MANDA ROAD,25.1627,82.2367
MNGD,MUNIGUDA,19.6275,83.4883
MNGR,Mohan Nagar,29.4588,73.5232
MNGV,Mota Miya Mangrol,21.4432,73.1918
MNHA,Mindha,27.1121,75.3324
MNHL,MAJHAIRAN HIMACHAL,32.0464,76.6028
MNI,MANGAON,18.2473,73.2757
MNJ,MANOHARGANJ,25.5250,81.5591
